"";"pc4";"woz";"urb";"gemeente2020";"COROP"
"1446";"4361";254;5;"0717";"32"
"1447";"4363";335;5;"0717";"32"
"1448";"4364";317;5;"0717";"32"
"1449";"4365";298;5;"0717";"32"
"1450";"4371";314;5;"0717";"32"
"1451";"4373";340;5;"0717";"32"
"1452";"4374";328;5;"0717";"32"
"1453";"4381";169;2;"0718";"32"
"1454";"4382";195;1;"0718";"32"
"1455";"4383";158;2;"0718";"32"
"1456";"4384";237;3;"0718";"32"
"1457";"4385";199;2;"0718";"32"
"1458";"4386";282;3;"0718";"32"
"1459";"4387";317;3;"0718";"32"
"1460";"4388";184;2;"0718";"32"
"1461";"4389";315;5;"0718";"32"
"1462";"4401";248;4;"0703";"32"
"1463";"4411";221;5;"0703";"32"
"1464";"4413";221;4;"0703";"32"
"1465";"4414";267;5;"0703";"32"
"1466";"4415";281;5;"0703";"32"
"1467";"4416";242;5;"0703";"32"
"1468";"4417";194;5;"0703";"32"
"1469";"4421";297;4;"0678";"32"
"1470";"4423";256;5;"0678";"32"
"1471";"4424";278;5;"0678";"32"
"1472";"4431";249;5;"0654";"32"
"1473";"4433";239;5;"0654";"32"
"1474";"4434";269;5;"0654";"32"
"1475";"4435";285;5;"0654";"32"
"1476";"4436";290;5;"0654";"32"
"1477";"4437";232;5;"0654";"32"
"1478";"4438";288;5;"0654";"32"
"1479";"4441";263;5;"0654";"32"
"1480";"4443";316;5;"0654";"32"
"1481";"4444";318;5;"0654";"32"
"1482";"4451";286;4;"0654";"32"
"1483";"4453";244;5;"0654";"32"
"1484";"4454";229;5;"0654";"32"
"1485";"4455";256;5;"0654";"32"
"1486";"4456";260;5;"0654";"32"
"1487";"4458";288;5;"0664";"32"
"1488";"4461";229;2;"0664";"32"
"1489";"4462";251;2;"0664";"32"
"1490";"4463";226;3;"0664";"32"
"1491";"4464";359;4;"0664";"32"
"1492";"4465";722;5;"0664";"32"
"1493";"4471";261;5;"0664";"32"
"1494";"4472";317;5;"0664";"32"
"1495";"4474";327;5;"0664";"32"
"1496";"4475";331;5;"0664";"32"
"1497";"4481";307;3;"0664";"32"
"1498";"4482";-99997;5;"0678";"32"
"1499";"4484";279;5;"1695";"32"
"1500";"4485";258;5;"1695";"32"
"1501";"4486";203;5;"1695";"32"
"1502";"4491";223;5;"1695";"32"
"1503";"4493";337;5;"1695";"32"
"1504";"4494";215;5;"1695";"32"
"1505";"4501";224;4;"1714";"31"
"1506";"4503";284;5;"1714";"31"
"1507";"4504";295;5;"1714";"31"
"1508";"4505";266;5;"1714";"31"
"1509";"4506";416;5;"1714";"31"
"1510";"4507";217;5;"1714";"31"
"1511";"4508";271;5;"1714";"31"
"1512";"4511";250;4;"1714";"31"
"1513";"4513";220;5;"1714";"31"
"1514";"4515";257;5;"1714";"31"
"1515";"4521";214;5;"0715";"31"
"1516";"4522";407;5;"1714";"31"
"1517";"4524";287;5;"1714";"31"
"1518";"4525";513;5;"1714";"31"
"1519";"4527";241;5;"1714";"31"
"1520";"4528";360;5;"1714";"31"
"1521";"4529";273;5;"1714";"31"
"1522";"4531";146;3;"0715";"31"
"1523";"4532";198;2;"0715";"31"
"1524";"4533";374;4;"0715";"31"
"1525";"4535";244;3;"0715";"31"
"1526";"4536";169;3;"0715";"31"
"1527";"4537";176;2;"0715";"31"
"1528";"4538";234;4;"0715";"31"
"1529";"4539";273;5;"0715";"31"
"1530";"4541";164;5;"0715";"31"
"1531";"4542";189;5;"0715";"31"
"1532";"4543";224;5;"0715";"31"
"1533";"4551";168;4;"0715";"31"
"1534";"4553";233;5;"0715";"31"
"1535";"4554";211;5;"0715";"31"
"1536";"4561";242;4;"0677";"31"
"1537";"4562";398;5;"0677";"31"
"1538";"4564";242;4;"0677";"31"
"1539";"4565";322;5;"0677";"31"
"1540";"4566";324;5;"0677";"31"
"1541";"4567";235;5;"0677";"31"
"1542";"4568";241;5;"0677";"31"
"1543";"4569";218;5;"0677";"31"
"1544";"4571";199;4;"0715";"31"
"1545";"4574";255;5;"0715";"31"
"1546";"4575";311;5;"0715";"31"
"1547";"4576";254;5;"0715";"31"
"1548";"4581";231;5;"0677";"31"
"1549";"4583";221;5;"0677";"31"
"1550";"4584";251;5;"0677";"31"
"1551";"4585";254;5;"0677";"31"
"1552";"4586";236;5;"0677";"31"
"1553";"4587";217;5;"0677";"31"
"1554";"4588";249;5;"0677";"31"
"1555";"4589";278;5;"0677";"31"
"1556";"4611";249;1;"0748";"33"
"1557";"4612";344;4;"0748";"33"
"1558";"4613";266;2;"0748";"33"
"1559";"4614";291;2;"0748";"33"
"1560";"4615";236;1;"0748";"33"
"1561";"4616";393;2;"0748";"33"
"1562";"4617";330;3;"0748";"33"
"1563";"4621";200;1;"0748";"33"
"1564";"4622";339;2;"0748";"33"
"1565";"4623";218;2;"0748";"33"
"1566";"4624";227;2;"0748";"33"
"1567";"4625";273;3;"0748";"33"
"1568";"4631";284;4;"0873";"33"
"1569";"4634";329;5;"0873";"33"
"1570";"4635";339;5;"0873";"33"
"1571";"4641";306;4;"0873";"33"
"1572";"4645";264;4;"0873";"33"
"1573";"4651";279;4;"0851";"33"
"1574";"4652";342;3;"0851";"33"
"1575";"4655";333;5;"0851";"33"
"1576";"4661";320;4;"0748";"33"
"1577";"4664";324;5;"0748";"33"
"1578";"4671";269;4;"0851";"33"
"1579";"4675";226;5;"0716";"32"
"1580";"4681";272;5;"0851";"33"
"1581";"4691";257;4;"0716";"32"
"1582";"4693";232;5;"0716";"32"
"1583";"4694";219;5;"0716";"32"
"1584";"4695";200;5;"0716";"32"
"1585";"4696";197;5;"0716";"32"
"1586";"4697";215;4;"0716";"32"
"1587";"4698";230;5;"0716";"32"
"1588";"4701";231;1;"1674";"33"
"1589";"4702";209;2;"1674";"33"
"1590";"4703";196;2;"1674";"33"
"1591";"4704";272;5;"1674";"33"
"1592";"4705";358;4;"1674";"33"
"1593";"4706";308;3;"1674";"33"
"1594";"4707";236;2;"1674";"33"
"1595";"4708";316;3;"1674";"33"
"1596";"4709";366;5;"1674";"33"
"1597";"4711";285;3;"0840";"33"
"1598";"4714";336;4;"0840";"33"
"1599";"4715";332;5;"0840";"33"
"1600";"4715";332;5;"1674";"33"
"1601";"4721";368;5;"0840";"33"
"1602";"4722";560;5;"0840";"33"
"1603";"4724";311;4;"1674";"33"
"1604";"4725";399;5;"1674";"33"
"1605";"4726";339;5;"1674";"33"
"1606";"4727";400;5;"1674";"33"
"1607";"4731";259;3;"1655";"33"
"1608";"4735";307;5;"0840";"33"
"1609";"4741";362;4;"1655";"33"
"1610";"4744";348;5;"1655";"33"
"1611";"4751";323;4;"1655";"33"
"1612";"4754";255;5;"1655";"33"
"1613";"4756";350;5;"0851";"33"
"1614";"4758";297;5;"1709";"33"
"1615";"4759";323;5;"1709";"33"
"1616";"4761";274;3;"1709";"33"
"1617";"4762";356;4;"1709";"33"
"1618";"4765";363;5;"1709";"33"
"1619";"4766";-99997;5;"1719";"33"
"1620";"4771";320;5;"1709";"33"
"1621";"4772";338;5;"1709";"33"
"1622";"4781";253;5;"1709";"33"
"1623";"4782";255;5;"1709";"33"
"1624";"4791";262;4;"1709";"33"
"1625";"4793";273;4;"1709";"33"
"1626";"4794";335;5;"1709";"33"
"1627";"4796";379;5;"1709";"33"
"1628";"4797";300;5;"1709";"33"
"1629";"4811";280;1;"0758";"33"
"1630";"4812";254;1;"0758";"33"
"1631";"4813";337;2;"0758";"33"
"1632";"4814";255;1;"0758";"33"
"1633";"4815";326;2;"0758";"33"
"1634";"4816";249;1;"0758";"33"
"1635";"4817";275;2;"0758";"33"
"1636";"4818";473;1;"0758";"33"
"1637";"4819";375;1;"0758";"33"
"1638";"4822";264;3;"0758";"33"
"1639";"4823";322;3;"0758";"33"
"1640";"4824";274;3;"0758";"33"
"1641";"4825";472;4;"0758";"33"
"1642";"4826";217;2;"0758";"33"
"1643";"4827";234;2;"0758";"33"
"1644";"4834";357;2;"0758";"33"
"1645";"4835";522;1;"0758";"33"
"1646";"4836";656;5;"0758";"33"
"1647";"4837";626;2;"0758";"33"
"1648";"4838";534;5;"0758";"33"
"1649";"4839";625;5;"0758";"33"
"1650";"4841";420;3;"0758";"33"
"1651";"4844";319;4;"1719";"33"
"1652";"4845";384;5;"1719";"33"
"1653";"4847";441;4;"0758";"33"
"1654";"4849";402;5;"0826";"33"
"1655";"4851";518;4;"0758";"33"
"1656";"4854";490;4;"0758";"33"
"1657";"4855";443;5;"1723";"34"
"1658";"4856";526;5;"1723";"34"
"1659";"4858";633;5;"1723";"34"
"1660";"4859";533;5;"1723";"34"
"1661";"4861";385;5;"1723";"34"
"1662";"4871";328;2;"0777";"33"
"1663";"4872";269;2;"0777";"33"
"1664";"4873";333;2;"0777";"33"
"1665";"4874";340;3;"0777";"33"
"1666";"4875";284;2;"0777";"33"
"1667";"4876";307;2;"0777";"33"
"1668";"4877";390;5;"0777";"33"
"1669";"4878";-99997;5;"0777";"33"
"1670";"4879";387;4;"0777";"33"
"1671";"4881";320;4;"0879";"33"
"1672";"4882";415;5;"0879";"33"
"1673";"4884";313;5;"0879";"33"
"1674";"4885";396;5;"0879";"33"
"1675";"4891";412;5;"0879";"33"
"1676";"4901";278;2;"0826";"33"
"1677";"4902";280;2;"0826";"33"
"1678";"4903";377;5;"0826";"33"
"1679";"4904";306;3;"0826";"33"
"1680";"4905";319;2;"0826";"33"
"1681";"4906";372;4;"0826";"33"
"1682";"4907";277;2;"0826";"33"
"1683";"4908";290;3;"0826";"33"
"1684";"4909";451;5;"0826";"33"
"1685";"4911";525;5;"0826";"33"
"1686";"4921";336;3;"1719";"33"
"1687";"4924";420;5;"1719";"33"
"1688";"4926";310;5;"1719";"33"
"1689";"4927";340;5;"1719";"33"
"1690";"4931";264;3;"0779";"33"
"1691";"4941";294;3;"0779";"33"
"1692";"4942";302;3;"0779";"33"
"1693";"4944";364;5;"0779";"33"
"1694";"5011";204;1;"0855";"34"
"1695";"5012";265;2;"0855";"34"
"1696";"5013";239;1;"0855";"34"
"1697";"5014";234;1;"0855";"34"
"1698";"5015";413;4;"0855";"34"
"1699";"5017";321;1;"0855";"34"
"1700";"5018";350;2;"0855";"34"
"1701";"5021";219;1;"0855";"34"
"1702";"5022";240;2;"0855";"34"
"1703";"5025";209;1;"0855";"34"
"1704";"5026";496;3;"0855";"34"
"1705";"5032";457;3;"0855";"34"
"1706";"5035";315;3;"0855";"34"
"1707";"5036";394;3;"0855";"34"
"1708";"5037";271;1;"0855";"34"
"1709";"5038";233;1;"0855";"34"
"1710";"5041";232;1;"0855";"34"
"1711";"5042";205;1;"0855";"34"
"1712";"5043";247;2;"0855";"34"
"1713";"5044";222;2;"0855";"34"
"1714";"5045";315;2;"0855";"34"
"1715";"5046";221;1;"0855";"34"
"1716";"5047";473;4;"0855";"34"
"1717";"5048";726;4;"0855";"34"
"1718";"5049";207;2;"0855";"34"
"1719";"5051";340;3;"0785";"34"
"1720";"5052";331;3;"0785";"34"
"1721";"5053";407;4;"0785";"34"
"1722";"5056";420;4;"0855";"34"
"1723";"5057";362;3;"0855";"34"
"1724";"5059";622;5;"0824";"34"
"1725";"5061";327;3;"0824";"34"
"1726";"5062";660;4;"0824";"34"
"1727";"5063";347;3;"0824";"34"
"1728";"5066";422;4;"0824";"34"
"1729";"5071";398;4;"0855";"34"
"1730";"5074";358;5;"0788";"35"
"1731";"5076";398;5;"0788";"35"
"1732";"5081";379;4;"0798";"34"
"1733";"5084";426;5;"0798";"34"
"1734";"5085";391;5;"0798";"34"
"1735";"5087";396;5;"0798";"34"
"1736";"5089";420;5;"0798";"34"
"1737";"5091";405;5;"0823";"36"
"1738";"5091";405;5;"0798";"34"
"1739";"5094";393;5;"1667";"36"
"1740";"5095";414;5;"1667";"36"
"1741";"5096";447;5;"1667";"36"
"1742";"5101";258;3;"0766";"34"
"1743";"5102";299;3;"0766";"34"
"1744";"5103";322;3;"0766";"34"
"1745";"5104";286;2;"0766";"34"
"1746";"5105";485;5;"0766";"34"
"1747";"5106";449;5;"0766";"34"
"1748";"5107";817;5;"0766";"34"
"1749";"5109";350;5;"0766";"34"
"1750";"5111";349;5;"0744";"34"
"1751";"5113";406;5;"0744";"34"
"1752";"5114";494;5;"0744";"34"
"1753";"5121";290;3;"0784";"34"
"1754";"5122";315;3;"0784";"34"
"1755";"5124";450;5;"0784";"34"
"1756";"5125";526;5;"0784";"34"
"1757";"5126";326;4;"0784";"34"
"1758";"5131";369;5;"1723";"34"
"1759";"5133";426;5;"0785";"34"
"1760";"5141";295;2;"0867";"34"
"1761";"5142";242;2;"0867";"34"
"1762";"5143";324;2;"0867";"34"
"1763";"5144";293;2;"0867";"34"
"1764";"5145";533;5;"0867";"34"
"1765";"5146";332;3;"0867";"34"
"1766";"5151";330;3;"0797";"35"
"1767";"5152";327;2;"0797";"35"
"1768";"5154";413;5;"0797";"35"
"1769";"5156";242;5;"0797";"35"
"1770";"5157";409;5;"0797";"35"
"1771";"5158";485;5;"0797";"35"
"1772";"5161";316;4;"0867";"34"
"1773";"5165";332;5;"0867";"34"
"1774";"5171";306;3;"0809";"34"
"1775";"5172";304;3;"0809";"34"
"1776";"5175";326;4;"0809";"34"
"1777";"5176";443;5;"0809";"34"
"1778";"5211";381;1;"0796";"35"
"1779";"5212";355;1;"0796";"35"
"1780";"5213";275;1;"0796";"35"
"1781";"5215";279;1;"0796";"35"
"1782";"5216";358;2;"0796";"35"
"1783";"5221";437;5;"0796";"35"
"1784";"5222";309;3;"0796";"35"
"1785";"5223";288;2;"0796";"35"
"1786";"5224";244;2;"0796";"35"
"1787";"5231";263;2;"0796";"35"
"1788";"5232";610;3;"0796";"35"
"1789";"5233";269;2;"0796";"35"
"1790";"5234";321;3;"0796";"35"
"1791";"5235";282;2;"0796";"35"
"1792";"5236";419;4;"0796";"35"
"1793";"5237";356;3;"0796";"35"
"1794";"5241";382;2;"0796";"35"
"1795";"5242";502;3;"0796";"35"
"1796";"5243";389;2;"0796";"35"
"1797";"5244";362;4;"0796";"35"
"1798";"5245";415;4;"0796";"35"
"1799";"5246";325;3;"0796";"35"
"1800";"5247";383;3;"0796";"35"
"1801";"5248";588;5;"0796";"35"
"1802";"5249";555;5;"0796";"35"
"1803";"5251";348;3;"0797";"35"
"1804";"5252";309;3;"0797";"35"
"1805";"5253";390;4;"0797";"35"
"1806";"5254";441;5;"0797";"35"
"1807";"5255";457;5;"0797";"35"
"1808";"5256";349;5;"0797";"35"
"1809";"5257";498;5;"0797";"35"
"1810";"5258";403;4;"0845";"35"
"1811";"5261";398;3;"0865";"35"
"1812";"5262";359;2;"0865";"35"
"1813";"5263";751;4;"0865";"35"
"1814";"5264";620;4;"0865";"35"
"1815";"5266";603;5;"0865";"35"
"1816";"5268";404;5;"0788";"35"
"1817";"5271";383;4;"0845";"35"
"1818";"5272";305;4;"0845";"35"
"1819";"5275";403;4;"0845";"35"
"1820";"5281";321;3;"0757";"35"
"1821";"5282";283;3;"0757";"35"
"1822";"5283";311;3;"0757";"35"
"1823";"5291";421;5;"0845";"35"
"1824";"5292";610;5;"0845";"35"
"1825";"5293";415;5;"0845";"35"
"1826";"5294";587;5;"0845";"35"
"1827";"5296";373;5;"0788";"35"
"1828";"5298";424;5;"0757";"35"
"1829";"5301";297;3;"0297";"16"
"1830";"5302";325;3;"0297";"16"
"1831";"5305";331;5;"0297";"16"
"1832";"5306";314;5;"0297";"16"
"1833";"5307";357;5;"0297";"16"
"1834";"5308";303;5;"0297";"16"
"1835";"5311";349;5;"0297";"16"
"1836";"5313";348;5;"0297";"16"
"1837";"5314";379;5;"0297";"16"
"1838";"5315";405;5;"0297";"16"
"1839";"5316";395;5;"0297";"16"
"1840";"5317";343;5;"0297";"16"
"1841";"5318";451;5;"0297";"16"
"1842";"5321";355;4;"0263";"16"
"1843";"5324";342;5;"0263";"16"
"1844";"5325";370;5;"0263";"16"
"1845";"5327";405;5;"0263";"16"
"1846";"5328";347;5;"0263";"16"
"1847";"5331";325;4;"0263";"16"
"1848";"5333";449;5;"0263";"16"
"1849";"5334";434;5;"0263";"16"
"1850";"5335";333;5;"0263";"16"
"1851";"5341";230;1;"0828";"35"
"1852";"5342";297;2;"0828";"35"
"1853";"5343";272;3;"0828";"35"
"1854";"5344";231;2;"0828";"35"
"1855";"5345";283;2;"0828";"35"
"1856";"5346";306;2;"0828";"35"
"1857";"5347";407;4;"0828";"35"
"1858";"5348";227;2;"0828";"35"
"1859";"5349";352;4;"0828";"35"
"1860";"5351";355;4;"0828";"35"
"1861";"5352";414;5;"0828";"35"
"1862";"5353";449;5;"0828";"35"
"1863";"5354";459;5;"0828";"35"
"1864";"5355";443;5;"0828";"35"
"1865";"5356";499;5;"0828";"35"
"1866";"5357";392;5;"0828";"35"
"1867";"5358";517;5;"0828";"35"
"1868";"5359";482;5;"0828";"35"
"1869";"5361";256;4;"0786";"35"
"1870";"5363";428;5;"0786";"35"
"1871";"5364";388;5;"0786";"35"
"1872";"5366";321;5;"0828";"35"
"1873";"5367";358;5;"0828";"35"
"1874";"5368";382;5;"0828";"35"
"1875";"5371";303;5;"0828";"35"
"1876";"5373";336;5;"0828";"35"
"1877";"5374";379;4;"1685";"35"
"1878";"5375";396;5;"1685";"35"
"1879";"5381";433;5;"0796";"35"
"1880";"5382";369;5;"0796";"35"
"1881";"5383";548;5;"0796";"35"
"1882";"5383";548;5;"1721";"35"
"1883";"5384";359;4;"1721";"35"
"1884";"5386";383;4;"0828";"35"
"1885";"5388";375;4;"1721";"35"
"1886";"5391";384;5;"0796";"35"
"1887";"5392";413;5;"0796";"35"
"1888";"5394";354;5;"0828";"35"
"1889";"5395";497;5;"0828";"35"
"1890";"5396";428;5;"0828";"35"
"1891";"5397";339;5;"0828";"35"
"1892";"5398";394;5;"0828";"35"
"1893";"5401";265;2;"0856";"35"
"1894";"5402";288;2;"0856";"35"
"1895";"5403";311;3;"0856";"35"
"1896";"5404";370;2;"0856";"35"
"1897";"5405";253;4;"0856";"35"
"1898";"5406";429;4;"0856";"35"
"1899";"5408";363;5;"0856";"35"
"1900";"5409";372;5;"0856";"35"
"1901";"5411";378;5;"1685";"35"
"1902";"5421";311;3;"1652";"36"
"1903";"5422";343;4;"1652";"36"
"1904";"5423";353;5;"1652";"36"
"1905";"5424";401;5;"1652";"36"
"1906";"5425";426;5;"1652";"36"
"1907";"5427";341;4;"0755";"35"
"1908";"5428";359;5;"0755";"35"
"1909";"5431";241;3;"1684";"35"
"1910";"5432";299;3;"1684";"35"
"1911";"5433";378;4;"1684";"35"
"1912";"5434";355;5;"1684";"35"
"1913";"5435";383;5;"1684";"35"
"1914";"5437";349;5;"1684";"35"
"1915";"5438";363;5;"0786";"35"
"1916";"5439";434;5;"1684";"35"
"1917";"5441";330;5;"0756";"35"
"1918";"5443";335;5;"1684";"35"
"1919";"5445";368;5;"1702";"35"
"1920";"5446";341;5;"1702";"35"
"1921";"5447";346;5;"0756";"35"
"1922";"5449";413;5;"1702";"35"
"1923";"5451";317;5;"0815";"35"
"1924";"5453";368;5;"0815";"35"
"1925";"5454";315;5;"0815";"35"
"1926";"5455";353;5;"0815";"35"
"1927";"5461";282;2;"1948";"35"
"1928";"5462";286;3;"1948";"35"
"1929";"5463";281;3;"1948";"35"
"1930";"5464";377;4;"1948";"35"
"1931";"5465";447;5;"1948";"35"
"1932";"5466";408;5;"1948";"35"
"1933";"5467";298;2;"1948";"35"
"1934";"5469";385;5;"1948";"35"
"1935";"5471";486;5;"1721";"35"
"1936";"5472";406;5;"1721";"35"
"1937";"5473";387;4;"1721";"35"
"1938";"5476";400;5;"1721";"35"
"1939";"5481";354;3;"1948";"35"
"1940";"5482";334;3;"1948";"35"
"1941";"5491";406;4;"1948";"35"
"1942";"5492";365;4;"1948";"35"
"1943";"5501";283;2;"0861";"36"
"1944";"5502";425;2;"0861";"36"
"1945";"5503";318;2;"0861";"36"
"1946";"5504";416;3;"0861";"36"
"1947";"5504";416;3;"0770";"36"
"1948";"5505";343;2;"0861";"36"
"1949";"5506";355;2;"0861";"36"
"1950";"5507";526;4;"0861";"36"
"1951";"5508";380;2;"0861";"36"
"1952";"5509";432;2;"0861";"36"
"1953";"5511";476;5;"0770";"36"
"1954";"5512";424;5;"0770";"36"
"1955";"5513";415;5;"0770";"36"
"1956";"5521";376;4;"0770";"36"
"1957";"5524";401;5;"0770";"36"
"1958";"5525";408;5;"0770";"36"
"1959";"5527";364;4;"1728";"36"
"1960";"5528";420;5;"1728";"36"
"1961";"5529";429;5;"1728";"36"
"1962";"5531";350;4;"1728";"36"
"1963";"5534";431;5;"1728";"36"
"1964";"5541";361;4;"1667";"36"
"1965";"5551";327;3;"0858";"36"
"1966";"5552";284;2;"0858";"36"
"1967";"5553";378;3;"0858";"36"
"1968";"5554";327;2;"0858";"36"
"1969";"5555";337;3;"0858";"36"
"1970";"5556";492;5;"0858";"36"
"1971";"5561";471;5;"1724";"36"
"1972";"5563";391;5;"1724";"36"
"1973";"5571";372;4;"1724";"36"
"1974";"5575";363;5;"1724";"36"
"1975";"5581";430;4;"0866";"36"
"1976";"5582";436;4;"0866";"36"
"1977";"5583";392;4;"0866";"36"
"1978";"5591";397;4;"1658";"36"
"1979";"5595";437;5;"1658";"36"
"1980";"5611";338;1;"0772";"36"
"1981";"5612";230;1;"0772";"36"
"1982";"5613";385;1;"0772";"36"
"1983";"5614";324;1;"0772";"36"
"1984";"5615";358;1;"0772";"36"
"1985";"5616";297;1;"0772";"36"
"1986";"5617";297;1;"0772";"36"
"1987";"5621";262;1;"0772";"36"
"1988";"5622";269;1;"0772";"36"
"1989";"5623";247;1;"0772";"36"
"1990";"5624";304;2;"0772";"36"
"1991";"5625";257;1;"0772";"36"
"1992";"5626";493;4;"0772";"36"
"1993";"5627";324;2;"0772";"36"
"1994";"5628";286;1;"0772";"36"
"1995";"5629";463;2;"0772";"36"
"1996";"5631";404;2;"0772";"36"
"1997";"5632";291;2;"0772";"36"
"1998";"5633";588;4;"0772";"36"
"1999";"5641";266;2;"0772";"36"
"2000";"5642";279;2;"0772";"36"
"2001";"5643";299;1;"0772";"36"
"2002";"5644";407;2;"0772";"36"
"2003";"5645";354;2;"0772";"36"
"2004";"5646";435;2;"0772";"36"
"2005";"5647";964;4;"0772";"36"
"2006";"5651";379;2;"0772";"36"
"2007";"5652";258;2;"0772";"36"
"2008";"5653";275;2;"0772";"36"
"2009";"5654";265;2;"0772";"36"
"2010";"5655";344;3;"0772";"36"
"2011";"5657";563;5;"0772";"36"
"2012";"5658";422;3;"0772";"36"
"2013";"5661";468;4;"1771";"36"
"2014";"5662";337;3;"1771";"36"
"2015";"5663";381;3;"1771";"36"
"2016";"5664";293;2;"1771";"36"
"2017";"5665";237;2;"1771";"36"
"2018";"5666";300;2;"1771";"36"
"2019";"5667";309;3;"1771";"36"
"2020";"5671";395;3;"0820";"36"
"2021";"5672";353;3;"0820";"36"
"2022";"5673";416;3;"0820";"36"
"2023";"5674";472;5;"0820";"36"
"2024";"5681";556;5;"0753";"36"
"2025";"5682";373;3;"0753";"36"
"2026";"5683";327;2;"0753";"36"
"2027";"5684";330;2;"0753";"36"
"2028";"5685";422;3;"0753";"36"
"2029";"5688";424;4;"0823";"36"
"2030";"5689";421;4;"0823";"36"
"2031";"5691";424;4;"0848";"36"
"2032";"5692";417;4;"0848";"36"
"2033";"5692";417;4;"0820";"36"
"2034";"5694";341;4;"0848";"36"
"2035";"5701";188;1;"0794";"36"
"2036";"5702";213;2;"0794";"36"
"2037";"5703";196;2;"0794";"36"
"2038";"5704";265;3;"0794";"36"
"2039";"5705";212;2;"0794";"36"
"2040";"5706";331;3;"0794";"36"
"2041";"5707";324;2;"0794";"36"
"2042";"5708";425;4;"0794";"36"
"2043";"5709";294;3;"0794";"36"
"2044";"5711";330;3;"0847";"36"
"2045";"5712";363;4;"0847";"36"
"2046";"5715";415;5;"0847";"36"
"2047";"5721";348;3;"0743";"36"
"2048";"5722";274;4;"0743";"36"
"2049";"5724";509;5;"0743";"36"
"2050";"5725";441;5;"0743";"36"
"2051";"5731";375;4;"1771";"36"
"2052";"5735";350;4;"1659";"36"
"2053";"5737";375;5;"1659";"36"
"2054";"5738";419;5;"1659";"36"
"2055";"5741";308;4;"1659";"36"
"2056";"5751";313;3;"0762";"36"
"2057";"5752";452;5;"0762";"36"
"2058";"5753";359;4;"0762";"36"
"2059";"5754";338;3;"0762";"36"
"2060";"5756";413;5;"0762";"36"
"2061";"5757";352;5;"0762";"36"
"2062";"5758";333;5;"0762";"36"
"2063";"5759";340;5;"0762";"36"
"2064";"5761";362;5;"1652";"36"
"2065";"5763";378;5;"1652";"36"
"2066";"5764";344;5;"1652";"36"
"2067";"5766";315;5;"1507";"37"
"2068";"5768";319;4;"1894";"37"
"2069";"5801";256;3;"0984";"37"
"2070";"5802";228;2;"0984";"37"
"2071";"5803";248;3;"0984";"37"
"2072";"5804";375;4;"0984";"37"
"2073";"5807";300;5;"0984";"37"
"2074";"5808";307;5;"0984";"37"
"2075";"5809";328;5;"0984";"37"
"2076";"5811";329;5;"0984";"37"
"2077";"5812";356;5;"0984";"37"
"2078";"5813";363;5;"0984";"37"
"2079";"5814";376;5;"0984";"37"
"2080";"5815";352;5;"0984";"37"
"2081";"5816";382;5;"0984";"37"
"2082";"5817";399;5;"0984";"37"
"2083";"5821";285;5;"0756";"35"
